bookingid_(pnr),reservation_date,cancellation_date,flight_date,origin,destination,routing,flightnumber,revenue_per_booking_(ticket),revenue_per_booking_(ancilliary_pre_check_in),revenue_per_booking_(ancilliary_at_check_in),passengercount,bookingid_norm,total_revenue,routing_canonical,is_cancelled,flight_dow,days_after_booking_to_cancel,days_before_flight_to_cancel,lead_time_days,ancillary_total
706166,2025-03-12,,2025-03-24,FCO,PMO,FCO-PMO,DE1001,90.0,9.1,6.95,1,706166,106.05,FCO-PMO,False,Monday,,,12,16.05
706167,2025-04-08,,2025-04-12,FRA,FCO,FRA → FCO,DE1000,192.0,8.95,3.23,2,706167,204.17999999999998,FRA-FCO,False,Saturday,,,4,12.18
706168,2025-02-12,,2025-03-21,FRA,FCO,FRA-FCO,DE1000,68.0,16.1,8.42,1,706168,92.52,FRA-FCO,False,Friday,,,37,24.520000000000003
706169,2025-03-23,,2025-03-24,FRA,FCO,FRA → FCO,DE1000,120.0,7.38,6.78,1,706169,134.16,FRA-FCO,False,Monday,,,1,14.16
706170,2025-01-28,,2025-03-15,FCO,PMO,FCO → PMO,DE1001,76.5,11.27,7.15,1,706170,94.92,FCO-PMO,False,Saturday,,,46,18.42
706171,2025-03-09,2025-03-10,2025-04-05,FCO,PMO,FCO-PMO,DE1001,76.5,0.0,0.0,1,706171,76.5,FCO-PMO,True,Saturday,1.0,26.0,27,0.0
706172,2025-02-13,,2025-03-21,FCO,PMO,FCO-PMO,DE1001,76.5,15.12,2.72,1,706172,94.34,FCO-PMO,False,Friday,,,36,17.84
706173,2025-02-11,,2025-03-14,PMO,FCO,PMO-FCO,DE1002,76.5,0.0,9.68,1,706173,86.18,PMO-FCO,False,Friday,,,31,9.68
706174,2025-03-09,,2025-03-31,PMO,FCO,PMO-FCO,DE1002,76.5,13.42,6.23,1,706174,96.15,PMO-FCO,False,Monday,,,22,19.65
706175,2025-03-22,,2025-04-07,FCO,PMO,FCO → PMO,DE1001,76.5,5.42,5.19,1,706175,87.11,FCO-PMO,False,Monday,,,16,10.61
706176,2025-03-02,,2025-03-15,FRA,FCO,FRA-FCO,DE1000,240.0,18.66,4.19,3,706176,262.85,FRA-FCO,False,Saturday,,,13,22.85
706177,2025-03-02,,2025-03-29,FCO,PMO,FCO-PMO,DE1001,76.5,16.49,8.92,1,706177,101.91,FCO-PMO,False,Saturday,,,27,25.409999999999997
706178,2025-02-23,,2025-03-31,PMO,FCO,PMO-FCO,DE1002,76.5,18.85,0.0,1,706178,95.35,PMO-FCO,False,Monday,,,36,18.85
706179,2025-03-16,,2025-04-27,FCO,FRA,FCO → FRA,DE1003,85.0,0.0,7.07,1,706179,92.07,FCO-FRA,False,Sunday,,,42,7.07
706180,2025-04-07,,2025-04-20,PMO,FCO,PMO-FCO,DE1002,225.0,13.48,9.85,2,706180,248.32999999999998,PMO-FCO,False,Sunday,,,13,23.33
706181,2025-03-05,,2025-04-28,FRA,FCO,FRA-FCO,DE1000,204.0,17.86,3.19,3,706181,225.05,FRA-FCO,False,Monday,,,54,21.05
706182,2025-02-22,,2025-04-11,FRA,FCO,FRA-FCO,DE1000,68.0,15.45,5.69,1,706182,89.14,FRA-FCO,False,Friday,,,48,21.14
706183,2025-03-08,,2025-04-05,FCO,FRA,FCO-FRA,DE1003,136.0,9.57,0.0,2,706183,145.57,FCO-FRA,False,Saturday,,,28,9.57
706184,2025-02-16,,2025-03-08,PMO,FCO,PMO → FCO,DE1002,153.0,15.45,6.79,2,706184,175.23999999999998,PMO-FCO,False,Saturday,,,20,22.24
706185,2025-02-26,,2025-03-30,FRA,FCO,FRA → FCO,DE1000,136.0,7.66,0.0,2,706185,143.66,FRA-FCO,False,Sunday,,,32,7.66
706186,2025-01-23,,2025-03-23,FCO,PMO,FCO-PMO,DE1001,76.5,8.22,8.39,1,706186,93.11,FCO-PMO,False,Sunday,,,59,16.61
706187,2025-04-01,,2025-04-06,FCO,PMO,FCO-PMO,DE1001,108.0,0.0,6.77,1,706187,114.77,FCO-PMO,False,Sunday,,,5,6.77
706188,2025-03-22,,2025-04-21,FCO,FRA,FCO-FRA,DE1003,85.0,10.9,0.0,1,706188,95.9,FCO-FRA,False,Monday,,,30,10.9
706189,2025-03-05,,2025-03-14,FCO,FRA,FCO-FRA,DE1003,80.0,6.77,7.51,1,706189,94.28,FCO-FRA,False,Friday,,,9,14.28
706190,2025-02-25,,2025-03-20,PMO,FCO,PMO-FCO,DE1002,76.5,14.83,7.95,1,706190,99.28,PMO-FCO,False,Thursday,,,23,22.78
706191,2025-03-02,,2025-04-19,PMO,FCO,PMO-FCO,DE1002,95.62,19.04,4.61,1,706191,119.27,PMO-FCO,False,Saturday,,,48,23.65
706192,2025-02-18,,2025-04-06,FRA,FCO,FRA-FCO,DE1000,136.0,6.65,3.19,2,706192,145.84,FRA-FCO,False,Sunday,,,47,9.84
706193,2025-02-13,,2025-03-21,FRA,FCO,FRA → FCO,DE1000,68.0,0.0,3.43,1,706193,71.43,FRA-FCO,False,Friday,,,36,3.43
706194,2025-02-19,,2025-03-05,FRA,FCO,FRA-FCO,DE1000,80.0,18.51,6.96,1,706194,105.47,FRA-FCO,False,Wednesday,,,14,25.470000000000002
706195,2025-02-17,,2025-03-07,PMO,FCO,PMO-FCO,DE1002,76.5,12.35,2.95,1,706195,91.8,PMO-FCO,False,Friday,,,18,15.3
706196,2025-03-17,,2025-03-26,PMO,FCO,PMO → FCO,DE1002,90.0,7.17,5.75,1,706196,102.92,PMO-FCO,False,Wednesday,,,9,12.92
706197,2025-03-08,,2025-03-24,FCO,FRA,FCO-FRA,DE1003,136.0,5.18,8.46,2,706197,149.64000000000001,FCO-FRA,False,Monday,,,16,13.64
706198,2025-02-24,,2025-03-05,FRA,FCO,FRA-FCO,DE1000,160.0,15.59,5.38,2,706198,180.97,FRA-FCO,False,Wednesday,,,9,20.97
706199,2025-03-14,,2025-03-22,FRA,FCO,FRA → FCO,DE1000,240.0,0.0,0.0,3,706199,240.0,FRA-FCO,False,Saturday,,,8,0.0
706200,2025-03-14,,2025-03-19,PMO,FCO,PMO-FCO,DE1002,216.0,0.0,4.81,2,706200,220.81,PMO-FCO,False,Wednesday,,,5,4.81
706201,2025-02-27,,2025-03-16,PMO,FCO,PMO → FCO,DE1002,153.0,9.09,6.94,2,706201,169.03,PMO-FCO,False,Sunday,,,17,16.03
706202,2025-04-01,,2025-04-07,FRA,FCO,FRA → FCO,DE1000,96.0,11.29,3.06,1,706202,110.35,FRA-FCO,False,Monday,,,6,14.35
706203,2025-02-13,,2025-03-03,PMO,FCO,PMO → FCO,DE1002,76.5,7.86,2.79,1,706203,87.15,PMO-FCO,False,Monday,,,18,10.65
706204,2025-01-31,,2025-03-13,FCO,PMO,FCO-PMO,DE1001,76.5,9.25,3.13,1,706204,88.88,FCO-PMO,False,Thursday,,,41,12.379999999999999
706205,2025-02-14,,2025-03-22,FRA,FCO,FRA-FCO,DE1000,136.0,0.0,7.2,2,706205,143.2,FRA-FCO,False,Saturday,,,36,7.2
706206,2025-03-10,,2025-03-20,PMO,FCO,PMO → FCO,DE1002,180.0,10.63,9.97,2,706206,200.6,PMO-FCO,False,Thursday,,,10,20.6
706207,2025-04-21,,2025-04-25,FRA,FCO,FRA-FCO,DE1000,240.0,15.49,8.58,2,706207,264.07,FRA-FCO,False,Friday,,,4,24.07
706208,2025-03-07,,2025-03-22,FRA,FCO,FRA-FCO,DE1000,68.0,0.0,6.65,1,706208,74.65,FRA-FCO,False,Saturday,,,15,6.65
706209,2025-03-13,,2025-04-02,PMO,FCO,PMO-FCO,DE1002,153.0,7.49,3.52,2,706209,164.01000000000002,PMO-FCO,False,Wednesday,,,20,11.01
706210,2025-03-11,,2025-04-23,FCO,FRA,FCO-FRA,DE1003,85.0,5.6,5.21,1,706210,95.80999999999999,FCO-FRA,False,Wednesday,,,43,10.809999999999999
706211,2025-04-06,,2025-04-19,FCO,PMO,FCO → PMO,DE1001,225.0,0.0,8.5,2,706211,233.5,FCO-PMO,False,Saturday,,,13,8.5
706212,2025-04-03,,2025-04-26,FRA,FCO,FRA-FCO,DE1000,170.0,5.12,0.0,2,706212,175.12,FRA-FCO,False,Saturday,,,23,5.12
706213,2025-02-23,,2025-03-14,FRA,FCO,FRA-FCO,DE1000,68.0,5.54,4.24,1,706213,77.78,FRA-FCO,False,Friday,,,19,9.780000000000001
706214,2025-02-09,,2025-04-06,PMO,FCO,PMO-FCO,DE1002,76.5,8.64,0.0,1,706214,85.14,PMO-FCO,False,Sunday,,,56,8.64
706215,2025-03-06,,2025-04-24,FCO,PMO,FCO-PMO,DE1001,95.62,8.77,0.0,1,706215,104.39,FCO-PMO,False,Thursday,,,49,8.77
706216,2025-03-03,2025-03-04,2025-04-02,PMO,FCO,PMO-FCO,DE1002,76.5,0.0,7.79,1,706216,84.29,PMO-FCO,True,Wednesday,1.0,29.0,30,7.79
706217,2025-03-03,,2025-04-17,FRA,FCO,FRA-FCO,DE1000,170.0,5.01,6.77,2,706217,181.78,FRA-FCO,False,Thursday,,,45,11.78
706218,2025-02-23,,2025-03-27,FCO,PMO,FCO → PMO,DE1001,76.5,0.0,9.91,1,706218,86.41,FCO-PMO,False,Thursday,,,32,9.91
706219,2025-03-19,,2025-03-22,PMO,FCO,PMO-FCO,DE1002,270.0,0.0,0.0,2,706219,270.0,PMO-FCO,False,Saturday,,,3,0.0
706220,2025-01-19,,2025-03-12,FCO,PMO,FCO-PMO,DE1001,76.5,14.27,3.53,1,706220,94.3,FCO-PMO,False,Wednesday,,,52,17.8
706221,2025-01-21,,2025-03-20,PMO,FCO,PMO → FCO,DE1002,76.5,19.8,9.55,1,706221,105.85,PMO-FCO,False,Thursday,,,58,29.35
706222,2025-02-26,,2025-04-10,FCO,PMO,FCO-PMO,DE1001,76.5,10.04,3.83,1,706222,90.36999999999999,FCO-PMO,False,Thursday,,,43,13.87
706223,2025-02-22,,2025-03-16,FCO,PMO,FCO-PMO,DE1001,229.5,17.77,0.0,3,706223,247.27,FCO-PMO,False,Sunday,,,22,17.77
706224,2025-01-26,,2025-03-22,FRA,FCO,FRA → FCO,DE1000,204.0,7.41,2.65,3,706224,214.06,FRA-FCO,False,Saturday,,,55,10.06
706225,2025-02-06,,2025-03-08,FCO,FRA,FCO → FRA,DE1003,136.0,11.02,0.0,2,706225,147.02,FCO-FRA,False,Saturday,,,30,11.02
706226,2025-02-13,,2025-03-22,FCO,FRA,FCO-FRA,DE1003,68.0,0.0,2.91,1,706226,70.91,FCO-FRA,False,Saturday,,,37,2.91
706227,2025-03-09,,2025-04-13,FCO,FRA,FCO-FRA,DE1003,85.0,5.86,8.96,1,706227,99.82,FCO-FRA,False,Sunday,,,35,14.82
706228,2025-02-26,,2025-03-15,FRA,FCO,FRA-FCO,DE1000,68.0,18.71,4.88,1,706228,91.59,FRA-FCO,False,Saturday,,,17,23.59
706229,2025-01-18,,2025-03-12,FCO,PMO,FCO-PMO,DE1001,76.5,13.46,7.28,1,706229,97.24000000000001,FCO-PMO,False,Wednesday,,,53,20.740000000000002
706230,2025-03-07,,2025-04-20,FRA,FCO,FRA-FCO,DE1000,170.0,0.0,6.52,2,706230,176.52,FRA-FCO,False,Sunday,,,44,6.52
706231,2025-02-10,,2025-03-03,FCO,PMO,FCO-PMO,DE1001,76.5,15.21,3.8,1,706231,95.51,FCO-PMO,False,Monday,,,21,19.01
706232,2025-03-04,,2025-04-24,FCO,FRA,FCO-FRA,DE1003,170.0,0.0,7.82,2,706232,177.82,FCO-FRA,False,Thursday,,,51,7.82
706233,2025-03-18,,2025-04-13,FCO,PMO,FCO → PMO,DE1001,286.88,16.68,8.48,3,706233,312.04,FCO-PMO,False,Sunday,,,26,25.16
706234,2025-04-10,,2025-04-23,FCO,FRA,FCO-FRA,DE1003,200.0,0.0,0.0,2,706234,200.0,FCO-FRA,False,Wednesday,,,13,0.0
706235,2025-02-05,,2025-03-31,FRA,FCO,FRA-FCO,DE1000,136.0,13.14,0.0,2,706235,149.14,FRA-FCO,False,Monday,,,54,13.14
706236,2025-03-12,,2025-03-22,FRA,FCO,FRA → FCO,DE1000,80.0,0.0,8.12,1,706236,88.12,FRA-FCO,False,Saturday,,,10,8.12
706237,2025-02-13,,2025-03-05,PMO,FCO,PMO-FCO,DE1002,153.0,0.0,6.14,2,706237,159.14,PMO-FCO,False,Wednesday,,,20,6.14
706238,2025-02-12,,2025-04-02,FRA,FCO,FRA → FCO,DE1000,136.0,5.77,9.23,2,706238,151.0,FRA-FCO,False,Wednesday,,,49,15.0
706239,2025-03-16,,2025-03-28,FRA,FCO,FRA-FCO,DE1000,160.0,11.02,0.0,2,706239,171.02,FRA-FCO,False,Friday,,,12,11.02
706240,2025-01-29,,2025-03-21,FCO,FRA,FCO-FRA,DE1003,136.0,14.04,2.94,2,706240,152.98,FCO-FRA,False,Friday,,,51,16.98
706241,2025-03-08,,2025-04-18,FRA,FCO,FRA → FCO,DE1000,170.0,18.52,9.83,2,706241,198.35000000000002,FRA-FCO,False,Friday,,,41,28.35
706242,2025-02-21,,2025-04-11,FCO,PMO,FCO-PMO,DE1001,76.5,17.07,2.04,1,706242,95.61,FCO-PMO,False,Friday,,,49,19.11
706243,2025-01-25,,2025-03-12,PMO,FCO,PMO-FCO,DE1002,76.5,15.6,4.46,1,706243,96.55999999999999,PMO-FCO,False,Wednesday,,,46,20.06
706244,2025-03-11,,2025-04-25,PMO,FCO,PMO-FCO,DE1002,95.62,7.41,5.28,1,706244,108.31,PMO-FCO,False,Friday,,,45,12.690000000000001
706245,2025-02-21,2025-02-24,2025-04-18,FCO,PMO,FCO → PMO,DE1001,286.88,5.94,5.52,3,706245,298.34,FCO-PMO,True,Friday,3.0,53.0,56,11.46
706246,2025-03-15,,2025-03-23,FCO,PMO,FCO-PMO,DE1001,90.0,9.65,0.0,1,706246,99.65,FCO-PMO,False,Sunday,,,8,9.65
706247,2025-03-11,,2025-03-26,FRA,FCO,FRA-FCO,DE1000,68.0,17.48,4.84,1,706247,90.32000000000001,FRA-FCO,False,Wednesday,,,15,22.32
706248,2025-03-13,,2025-04-05,FCO,PMO,FCO → PMO,DE1001,153.0,15.79,3.22,2,706248,172.01,FCO-PMO,False,Saturday,,,23,19.009999999999998
706249,2025-02-24,,2025-03-30,FCO,FRA,FCO → FRA,DE1003,68.0,14.43,3.84,1,706249,86.27000000000001,FCO-FRA,False,Sunday,,,34,18.27
706250,2025-02-15,,2025-03-10,PMO,FCO,PMO-FCO,DE1002,76.5,0.0,2.51,1,706250,79.01,PMO-FCO,False,Monday,,,23,2.51
706251,2025-02-12,,2025-03-10,PMO,FCO,PMO → FCO,DE1002,153.0,7.8,7.26,2,706251,168.06,PMO-FCO,False,Monday,,,26,15.059999999999999
706252,2025-03-07,,2025-04-16,FRA,FCO,FRA → FCO,DE1000,85.0,8.82,2.52,1,706252,96.33999999999999,FRA-FCO,False,Wednesday,,,40,11.34
706253,2025-02-13,,2025-03-03,PMO,FCO,PMO-FCO,DE1002,76.5,10.08,0.0,1,706253,86.58,PMO-FCO,False,Monday,,,18,10.08
706254,2025-04-12,,2025-04-23,PMO,FCO,PMO-FCO,DE1002,112.5,8.77,9.41,1,706254,130.68,PMO-FCO,False,Wednesday,,,11,18.18
706255,2025-01-20,,2025-03-05,FRA,FCO,FRA-FCO,DE1000,68.0,5.68,0.0,1,706255,73.68,FRA-FCO,False,Wednesday,,,44,5.68
706256,2025-02-09,,2025-03-16,PMO,FCO,PMO-FCO,DE1002,76.5,0.0,3.32,1,706256,79.82,PMO-FCO,False,Sunday,,,35,3.32
706257,2025-03-20,,2025-04-02,FRA,FCO,FRA → FCO,DE1000,160.0,15.71,4.39,2,706257,180.1,FRA-FCO,False,Wednesday,,,13,20.1
706258,2025-04-05,,2025-04-21,FRA,FCO,FRA-FCO,DE1000,85.0,0.0,0.0,1,706258,85.0,FRA-FCO,False,Monday,,,16,0.0
706259,2025-03-27,,2025-04-05,FRA,FCO,FRA → FCO,DE1000,160.0,5.07,8.89,2,706259,173.95999999999998,FRA-FCO,False,Saturday,,,9,13.96
706260,2025-03-17,,2025-04-24,FRA,FCO,FRA-FCO,DE1000,85.0,6.48,8.91,1,706260,100.39,FRA-FCO,False,Thursday,,,38,15.39
706261,2025-03-13,,2025-04-24,FRA,FCO,FRA-FCO,DE1000,170.0,0.0,0.0,2,706261,170.0,FRA-FCO,False,Thursday,,,42,0.0
706262,2025-02-18,,2025-03-26,PMO,FCO,PMO-FCO,DE1002,76.5,8.1,0.0,1,706262,84.6,PMO-FCO,False,Wednesday,,,36,8.1
706263,2025-02-10,,2025-03-22,PMO,FCO,PMO → FCO,DE1002,229.5,10.11,9.68,3,706263,249.29000000000002,PMO-FCO,False,Saturday,,,40,19.79
706264,2025-02-17,,2025-04-06,FCO,PMO,FCO → PMO,DE1001,153.0,15.69,9.75,2,706264,178.44,FCO-PMO,False,Sunday,,,48,25.439999999999998
706265,2025-01-11,,2025-03-10,FCO,FRA,FCO-FRA,DE1003,68.0,11.75,6.39,1,706265,86.14,FCO-FRA,False,Monday,,,58,18.14
706266,2025-02-26,,2025-04-10,FCO,FRA,FCO → FRA,DE1003,68.0,0.0,6.67,1,706266,74.67,FCO-FRA,False,Thursday,,,43,6.67
706267,2025-02-24,,2025-04-21,FCO,PMO,FCO → PMO,DE1001,95.62,0.0,3.25,1,706267,98.87,FCO-PMO,False,Monday,,,56,3.25
706268,2025-02-17,,2025-03-05,PMO,FCO,PMO-FCO,DE1002,153.0,0.0,5.64,2,706268,158.64,PMO-FCO,False,Wednesday,,,16,5.64
706269,2025-02-27,,2025-04-12,FCO,PMO,FCO-PMO,DE1001,76.5,9.53,7.21,1,706269,93.24,FCO-PMO,False,Saturday,,,44,16.74
706270,2025-02-12,,2025-03-13,FCO,FRA,FCO-FRA,DE1003,68.0,7.57,0.0,1,706270,75.57,FCO-FRA,False,Thursday,,,29,7.57
706271,2025-03-08,2025-03-09,2025-03-19,PMO,FCO,PMO-FCO,DE1002,180.0,17.73,8.69,2,706271,206.42,PMO-FCO,True,Wednesday,1.0,10.0,11,26.42
706272,2025-02-16,,2025-03-01,FCO,FRA,FCO → FRA,DE1003,160.0,11.83,4.57,2,706272,176.4,FCO-FRA,False,Saturday,,,13,16.4
706273,2025-03-08,,2025-04-14,FRA,FCO,FRA-FCO,DE1000,170.0,6.14,9.03,2,706273,185.17,FRA-FCO,False,Monday,,,37,15.169999999999998
706274,2025-02-16,,2025-03-07,FRA,FCO,FRA-FCO,DE1000,136.0,0.0,7.11,2,706274,143.11,FRA-FCO,False,Friday,,,19,7.11
706275,2025-02-13,,2025-03-19,FCO,PMO,FCO → PMO,DE1001,76.5,5.03,3.47,1,706275,85.0,FCO-PMO,False,Wednesday,,,34,8.5
706276,2025-03-03,,2025-03-22,PMO,FCO,PMO-FCO,DE1002,153.0,18.31,0.0,2,706276,171.31,PMO-FCO,False,Saturday,,,19,18.31
706277,2025-03-06,,2025-04-06,FCO,PMO,FCO-PMO,DE1001,76.5,0.0,9.08,1,706277,85.58,FCO-PMO,False,Sunday,,,31,9.08
706278,2025-02-23,,2025-03-03,FCO,FRA,FCO-FRA,DE1003,160.0,10.41,2.01,2,706278,172.42,FCO-FRA,False,Monday,,,8,12.42
706279,2025-03-16,,2025-04-24,FRA,FCO,FRA-FCO,DE1000,170.0,11.97,8.33,2,706279,190.3,FRA-FCO,False,Thursday,,,39,20.3
706280,2025-01-25,,2025-03-03,FCO,FRA,FCO-FRA,DE1003,136.0,13.69,0.0,2,706280,149.69,FCO-FRA,False,Monday,,,37,13.69
706281,2025-03-23,,2025-04-14,FCO,PMO,FCO-PMO,DE1001,95.62,11.63,5.73,1,706281,112.98,FCO-PMO,False,Monday,,,22,17.36
706282,2025-03-15,,2025-03-19,PMO,FCO,PMO-FCO,DE1002,108.0,15.43,9.25,1,706282,132.68,PMO-FCO,False,Wednesday,,,4,24.68
706283,2025-02-17,,2025-04-02,PMO,FCO,PMO-FCO,DE1002,76.5,0.0,8.89,1,706283,85.39,PMO-FCO,False,Wednesday,,,44,8.89
706284,2025-02-04,,2025-03-10,FCO,PMO,FCO-PMO,DE1001,153.0,12.11,8.3,2,706284,173.41000000000003,FCO-PMO,False,Monday,,,34,20.41
706285,2025-02-22,,2025-03-02,FCO,PMO,FCO-PMO,DE1001,180.0,0.0,9.35,2,706285,189.35,FCO-PMO,False,Sunday,,,8,9.35
706286,2025-02-28,,2025-03-15,FCO,FRA,FCO → FRA,DE1003,68.0,16.13,0.0,1,706286,84.13,FCO-FRA,False,Saturday,,,15,16.13
706287,2025-02-16,,2025-04-02,FCO,FRA,FCO → FRA,DE1003,136.0,14.97,2.58,2,706287,153.55,FCO-FRA,False,Wednesday,,,45,17.55
706288,2025-02-21,,2025-03-02,PMO,FCO,PMO → FCO,DE1002,180.0,18.34,5.71,2,706288,204.05,PMO-FCO,False,Sunday,,,9,24.05
706289,2025-03-19,,2025-03-20,PMO,FCO,PMO → FCO,DE1002,135.0,0.0,8.5,1,706289,143.5,PMO-FCO,False,Thursday,,,1,8.5
706290,2025-02-17,,2025-03-26,FRA,FCO,FRA → FCO,DE1000,68.0,16.53,0.0,1,706290,84.53,FRA-FCO,False,Wednesday,,,37,16.53
706291,2025-03-10,,2025-04-10,FCO,FRA,FCO-FRA,DE1003,68.0,17.46,9.3,1,706291,94.76,FCO-FRA,False,Thursday,,,31,26.76
706292,2025-03-09,,2025-04-09,FCO,FRA,FCO-FRA,DE1003,136.0,8.63,0.0,2,706292,144.63,FCO-FRA,False,Wednesday,,,31,8.63
706293,2025-04-08,,2025-04-24,PMO,FCO,PMO → FCO,DE1002,95.62,8.31,3.34,1,706293,107.27000000000001,PMO-FCO,False,Thursday,,,16,11.65
706294,2025-02-23,,2025-03-17,FCO,PMO,FCO-PMO,DE1001,153.0,5.89,0.0,2,706294,158.89,FCO-PMO,False,Monday,,,22,5.89
706295,2025-04-12,,2025-04-26,FRA,FCO,FRA-FCO,DE1000,100.0,16.98,0.0,1,706295,116.98,FRA-FCO,False,Saturday,,,14,16.98
706296,2025-02-19,,2025-03-20,FCO,PMO,FCO → PMO,DE1001,153.0,0.0,4.35,2,706296,157.35,FCO-PMO,False,Thursday,,,29,4.35
706297,2025-01-30,,2025-03-01,FCO,FRA,FCO-FRA,DE1003,136.0,11.1,7.36,2,706297,154.46,FCO-FRA,False,Saturday,,,30,18.46
706298,2025-03-11,,2025-04-26,FRA,FCO,FRA-FCO,DE1000,85.0,5.14,4.05,1,706298,94.19,FRA-FCO,False,Saturday,,,46,9.19
706299,2025-03-27,,2025-04-06,FRA,FCO,FRA → FCO,DE1000,80.0,14.27,9.3,1,706299,103.57,FRA-FCO,False,Sunday,,,10,23.57
706300,2025-04-12,,2025-04-17,FCO,PMO,FCO-PMO,DE1001,270.0,7.7,5.62,2,706300,283.32,FCO-PMO,False,Thursday,,,5,13.32
706301,2025-02-28,,2025-04-14,FRA,FCO,FRA-FCO,DE1000,170.0,17.97,6.69,2,706301,194.66,FRA-FCO,False,Monday,,,45,24.66
706302,2025-03-23,,2025-04-10,FCO,PMO,FCO-PMO,DE1001,76.5,15.71,4.66,1,706302,96.87,FCO-PMO,False,Thursday,,,18,20.37
706303,2025-03-16,2025-03-17,2025-03-19,FCO,PMO,FCO → PMO,DE1001,135.0,8.54,6.24,1,706303,149.78,FCO-PMO,True,Wednesday,1.0,2.0,3,14.78
706304,2025-01-16,,2025-03-05,FRA,FCO,FRA-FCO,DE1000,68.0,0.0,5.27,1,706304,73.27,FRA-FCO,False,Wednesday,,,48,5.27
706305,2025-01-30,,2025-03-16,FCO,FRA,FCO-FRA,DE1003,204.0,9.74,4.19,3,706305,217.93,FCO-FRA,False,Sunday,,,45,13.93
706306,2025-04-09,,2025-04-11,FCO,FRA,FCO-FRA,DE1003,240.0,5.19,5.61,2,706306,250.8,FCO-FRA,False,Friday,,,2,10.8
706307,2025-03-25,,2025-04-18,FRA,FCO,FRA-FCO,DE1000,255.0,19.88,6.75,3,706307,281.63,FRA-FCO,False,Friday,,,24,26.63
706308,2025-01-29,,2025-03-27,FRA,FCO,FRA → FCO,DE1000,68.0,12.96,0.0,1,706308,80.96000000000001,FRA-FCO,False,Thursday,,,57,12.96
706309,2025-04-01,,2025-04-21,PMO,FCO,PMO-FCO,DE1002,191.25,0.0,3.6,2,706309,194.85,PMO-FCO,False,Monday,,,20,3.6
706310,2025-03-10,,2025-04-18,PMO,FCO,PMO-FCO,DE1002,95.62,10.13,8.09,1,706310,113.84,PMO-FCO,False,Friday,,,39,18.22
706311,2025-03-17,,2025-04-13,PMO,FCO,PMO-FCO,DE1002,191.25,0.0,0.0,2,706311,191.25,PMO-FCO,False,Sunday,,,27,0.0
706312,2025-02-16,,2025-03-13,FCO,PMO,FCO → PMO,DE1001,76.5,0.0,0.0,1,706312,76.5,FCO-PMO,False,Thursday,,,25,0.0
706313,2025-02-15,,2025-03-06,FRA,FCO,FRA → FCO,DE1000,68.0,8.34,7.97,1,706313,84.31,FRA-FCO,False,Thursday,,,19,16.31
706314,2025-01-25,,2025-03-21,FCO,FRA,FCO-FRA,DE1003,68.0,18.44,9.06,1,706314,95.5,FCO-FRA,False,Friday,,,55,27.5
706315,2025-02-23,,2025-03-16,FRA,FCO,FRA-FCO,DE1000,68.0,19.44,7.39,1,706315,94.83,FRA-FCO,False,Sunday,,,21,26.830000000000002
706316,2025-02-18,,2025-03-17,FCO,PMO,FCO-PMO,DE1001,76.5,0.0,4.79,1,706316,81.29,FCO-PMO,False,Monday,,,27,4.79
706317,2025-01-31,,2025-03-13,PMO,FCO,PMO → FCO,DE1002,153.0,13.72,9.12,2,706317,175.84,PMO-FCO,False,Thursday,,,41,22.84
706318,2025-03-11,,2025-03-22,FRA,FCO,FRA-FCO,DE1000,160.0,8.36,2.36,2,706318,170.72000000000003,FRA-FCO,False,Saturday,,,11,10.719999999999999
706319,2025-02-09,,2025-04-06,FCO,FRA,FCO-FRA,DE1003,136.0,15.22,9.99,2,706319,161.21,FCO-FRA,False,Sunday,,,56,25.21
706320,2025-02-09,,2025-04-06,PMO,FCO,PMO-FCO,DE1002,76.5,5.75,0.0,1,706320,82.25,PMO-FCO,False,Sunday,,,56,5.75
706321,2025-03-14,,2025-03-24,FCO,PMO,FCO → PMO,DE1001,90.0,6.68,9.29,1,706321,105.97,FCO-PMO,False,Monday,,,10,15.969999999999999
706322,2025-03-17,,2025-03-20,FRA,FCO,FRA-FCO,DE1000,120.0,5.52,6.08,1,706322,131.6,FRA-FCO,False,Thursday,,,3,11.6
706323,2025-03-03,,2025-03-09,FCO,PMO,FCO-PMO,DE1001,108.0,10.23,8.56,1,706323,126.79,FCO-PMO,False,Sunday,,,6,18.79
706324,2025-03-21,,2025-04-14,FCO,PMO,FCO-PMO,DE1001,95.62,9.39,4.87,1,706324,109.88000000000001,FCO-PMO,False,Monday,,,24,14.260000000000002
706325,2025-01-09,,2025-03-05,FCO,FRA,FCO-FRA,DE1003,136.0,5.92,2.49,2,706325,144.41,FCO-FRA,False,Wednesday,,,55,8.41
706326,2025-02-18,,2025-04-11,FCO,FRA,FCO-FRA,DE1003,136.0,13.35,0.0,2,706326,149.35,FCO-FRA,False,Friday,,,52,13.35
706327,2025-04-01,,2025-04-10,FCO,FRA,FCO-FRA,DE1003,80.0,16.43,6.17,1,706327,102.60000000000001,FCO-FRA,False,Thursday,,,9,22.6
706328,2025-01-29,,2025-03-14,FCO,FRA,FCO → FRA,DE1003,68.0,10.04,2.57,1,706328,80.60999999999999,FCO-FRA,False,Friday,,,44,12.61
706329,2025-03-17,,2025-04-18,FCO,FRA,FCO-FRA,DE1003,85.0,14.92,2.01,1,706329,101.93,FCO-FRA,False,Friday,,,32,16.93
